id,smiles
tranexamicacid,NC[C@@H]1CC[C@@H](C(O)=O)CC1
permethrin,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
